transaction_branch_id,branch_type,transaction_type_id,member_card,Number_of_Months,amount_paid,Coupon_Discount,magazine_fee_paid,payable_amount,reading_fee_paid,security_deposit,reward_points,num_books,num_magazine,display_name,adjustment_amount,Percentage_Share,member_branch_id,Transaction_Month,Transaction_Year,TAX_TYPE,Renewal_Amount,taxable_amount,TAX_AMOUNT,Membership_expiry_date,created_name,hierarchical_cluster
810,Company Owned,7.0,M223146,0,100,0.0,0.0,698,0.0,598,0,4,0,Default package,598,100,1008,2,2022,GST,188,-422,-75.97,2022-08-05,SREELAKSHMI,5
45,Company Owned,7.0,M222595,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,45,2,2022,GST,205,-422,-75.97,2023-11-29,FRONTOFFICE BANASHANKARI,5
810,Company Owned,7.0,M223135,0,100,0.0,0.0,698,0.0,598,0,3,0,Default package,598,100,1008,1,2022,GST,180,-422,-75.97,2023-01-09,LAVANYA,5
810,Company Owned,7.0,M223133,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1003,1,2022,GST,205,-422,-75.97,2023-01-06,SREELAKSHMI,5
810,Company Owned,7.0,M223129,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,12,2021,GST,0,-422,-75.97,2022-12-31,SREELAKSHMI,5
810,Company Owned,7.0,M223127,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,12,2021,GST,33,-422,-75.97,2024-02-29,LAVANYA,5
123,Profit share,7.0,M222885,0,698,0.0,0.0,698,0.0,598,0,2,0,Default package,0,50,123,12,2021,IGST,66,85,15.25,2022-03-23,FRONT OFFICE,5
810,Company Owned,7.0,M223123,0,100,0.0,0.0,698,0.0,598,0,3,0,Default package,598,100,1015,12,2021,GST,74,-422,-75.97,2022-06-22,SREELAKSHMI,5
810,Company Owned,7.0,M223118,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,12,2021,GST,123,-422,-75.97,2022-12-16,SREELAKSHMI,5
123,Profit share,7.0,M222871,0,698,0.0,0.0,698,0.0,598,0,2,0,Online Package,0,50,123,11,2021,IGST,115,85,15.25,2021-12-16,FRONT OFFICE,5
810,Company Owned,7.0,M223106,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,11,2021,GST,197,-422,-75.97,2022-11-06,SREELAKSHMI,5
810,Company Owned,7.0,M223104,0,100,0.0,0.0,698,0.0,598,0,4,0,Default package,598,100,1008,11,2021,GST,229,-422,-75.97,2022-11-02,SREELAKSHMI,5
37,Company Owned,7.0,M223886,0,598,0.0,0.0,698,0.0,598,0,1,0,Default package,100,100,37,9,2021,GST,49,0,0.0,2021-11-24,BHANUMATHI MP,5
810,Company Owned,7.0,M223073,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,9,2021,GST,221,-422,-75.97,2022-09-03,LAVANYA,5
25,Profit share,7.0,M222814,0,100,0.0,0.0,698,0.0,598,0,1,0,Default package,598,50,25,8,2021,GST,16,-422,-75.97,2021-11-29,SANTHOSH MLM,5
56,Revenue Share,7.0,M223823,0,698,0.0,0.0,698,0.0,598,0,2,0,Default package,0,20,56,8,2021,IGST,57,85,15.25,2021-09-24,KIRAN MENEDI,5
810,Company Owned,7.0,M223697,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,62,8,2021,GST,74,-422,-75.97,2022-02-22,SANTHOSH B,5
810,Company Owned,7.0,M223059,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,7,2021,GST,0,-422,-75.97,2022-05-11,SREELAKSHMI,5
810,Company Owned,7.0,M223055,0,100,0.0,0.0,698,0.0,598,0,4,0,Default package,598,100,1001,7,2021,GST,82,-422,-75.97,2021-11-12,SREELAKSHMI,5
62,Company Owned,7.0,M222499,0,598,0.0,0.0,698,0.0,598,0,2,0,Default package,100,100,62,6,2021,GST,33,0,0.0,2024-03-24,SANTHOSH B,5
810,Company Owned,7.0,M223035,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,6,2021,GST,205,-422,-75.97,2022-06-05,SREELAKSHMI,5
810,Company Owned,7.0,M223024,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,4,2021,GST,8,-422,-75.97,2022-04-29,SREELAKSHMI,5
810,Company Owned,7.0,M223021,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,4,2021,GST,74,-422,-75.97,2021-08-21,SREELAKSHMI,5
810,Company Owned,7.0,M215996,0,100,0.0,0.0,698,0.0,598,0,3,0,Default package,598,100,1008,4,2021,GST,131,-422,-75.97,2021-10-14,SREELAKSHMI,5
810,Company Owned,7.0,M215990,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1003,4,2021,GST,180,-422,-75.97,2021-07-08,SREELAKSHMI,5
26,Profit share,7.0,M221827,0,698,0.0,0.0,698,0.0,598,0,1,0,Default package,0,50,26,4,2021,GST,188,85,15.25,2021-05-07,FRONTOFFICE VBL,5
810,Company Owned,7.0,M215985,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,4,2021,GST,197,-422,-75.97,2022-04-27,LAVANYA,5
37,Company Owned,7.0,M221609,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,37,3,2021,GST,33,-422,-75.97,2021-09-27,SANTHOSH B,5
810,Company Owned,7.0,M215979,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1003,3,2021,GST,41,-422,-75.97,2022-03-26,SREELAKSHMI,5
810,Company Owned,7.0,M215978,0,598,0.0,0.0,698,0.0,598,0,2,0,Online Package,100,100,1008,3,2021,GST,49,0,0.0,2021-06-25,SREELAKSHMI,5
77,Active User Branch,7.0,m219748,0,100,0.0,0.0,698,0.0,598,0,2,1,Default package,598,30,77,3,2021,GST,180,-422,-75.97,2021-06-09,FRONTOFFICE,5
810,Company Owned,7.0,M215958,0,598,0.0,0.0,698,0.0,598,0,2,0,Online Package,100,100,1008,2,2021,GST,180,0,0.0,2022-05-17,LAVANYA,5
810,Company Owned,7.0,M215942,0,100,0.0,0.0,698,0.0,598,0,2,0,Online Package,598,100,1008,1,2021,GST,98,-422,-75.97,2022-12-08,SREELAKSHMI,5
810,Company Owned,7.0,M215933,0,100,0.0,0.0,698,0.0,598,0,2,0,Default package,598,100,1008,1,2021,GST,213,-422,-75.97,2025-08-12,BHAVYA,5
