transaction_branch_id,branch_type,transaction_type_id,member_card,Number_of_Months,amount_paid,Coupon_Discount,magazine_fee_paid,payable_amount,reading_fee_paid,security_deposit,reward_points,num_books,num_magazine,display_name,adjustment_amount,Percentage_Share,member_branch_id,Transaction_Month,Transaction_Year,TAX_TYPE,Renewal_Amount,taxable_amount,TAX_AMOUNT,Membership_expiry_date,created_name,hierarchical_cluster
126,Active User Branch,1.0,M227871,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,6,2024,GST,180,3840,691.17,2025-06-08,FRONT OFFICE HSR,1
137,Active User Branch,2.0,M212279,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,6,2024,IGST,197,5760,1036.83,2025-06-06,PRIYA SUNDARARAJAN,1
126,Active User Branch,2.0,M103264,12,6797,1699.2,0.0,7151,6796.8,0,0,4,0,Default package,354,35,126,6,2024,GST,205,5760,1036.83,2025-06-05,FRONT OFFICE HSR,1
137,Active User Branch,1.0,M227693,12,6796,2297.2,0.0,6796,6796.8,0,0,4,0,Default package,0,30,137,6,2024,IGST,238,5759,1036.68,2025-06-01,PRIYA SUNDARARAJAN,1
25,Profit share,2.0,M015624,12,7929,1982.4,0.0,9251,7929.6,0,0,5,0,Default package,1322,50,25,5,2024,GST,0,6719,1209.51,2025-05-31,JB MALLESHWARAM,1
114,Revenue Share,2.0,M202295,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,20,114,5,2024,GST,41,4800,864.0,2025-05-26,FRONTOFFICE SARJAPURATOWN,1
126,Active User Branch,1.0,M227863,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,5,2024,GST,41,3840,691.17,2025-05-26,FRONT OFFICE HSR,1
137,Active User Branch,2.0,M226612,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,5,2024,IGST,41,5760,1036.83,2025-05-26,PRIYA SUNDARARAJAN,1
137,Active User Branch,2.0,M226883,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,30,137,5,2024,IGST,41,4800,864.0,2025-05-26,PRIYA SUNDARARAJAN,1
131,Active User Branch,2.0,M226151,12,5664,1416.0,0.0,7056,5664.0,0,0,3,0,Default package,1392,30,131,5,2024,GST,49,4800,864.0,2025-05-25,FRONTOFFICE ELC,1
810,Company Owned,2.0,M048751,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Online Package,0,100,1008,5,2024,GST,66,5760,1036.83,2025-05-23,PRIYA SURESH,1
114,Revenue Share,2.0,M226921,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,20,114,5,2024,GST,82,4800,864.0,2025-05-21,FRONTOFFICE SARJAPURATOWN,1
137,Active User Branch,2.0,M225141,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,5,2024,IGST,90,5760,1036.83,2025-05-25,PRIYA SUNDARARAJAN,1
126,Active User Branch,2.0,M226562,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,5,2024,GST,98,4800,864.0,2025-05-24,FRONT OFFICE HSR,1
126,Active User Branch,1.0,M227861,12,5664,2014.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,5,2024,GST,98,4800,864.0,2025-05-19,FRONT OFFICE HSR,1
126,Active User Branch,2.0,M165992,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,5,2024,GST,98,4800,864.0,2025-05-20,FRONT OFFICE HSR,1
137,Active User Branch,2.0,M225157,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,5,2024,IGST,115,5760,1036.83,2025-05-17,PRIYA SUNDARARAJAN,1
137,Active User Branch,2.0,M226604,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,30,137,5,2024,IGST,131,4800,864.0,2025-05-16,PRIYA SUNDARARAJAN,1
126,Active User Branch,2.0,M225254,12,5664,1416.0,0.0,6828,5664.0,0,0,3,0,Default package,1164,35,126,5,2024,GST,139,4800,864.0,2025-05-14,FRONT OFFICE HSR,1
126,Active User Branch,1.0,M227744,12,5664,2014.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,5,2024,GST,156,4800,864.0,2025-05-12,FRONT OFFICE HSR,1
962,Company Owned,2.0,M187902,12,6797,1699.2,0.0,32427,6796.8,0,0,4,0,Online Package,25630,100,1008,5,2024,GST,172,5760,1036.83,2025-05-10,SHASHIREKHA SRIDHAR,1
45,Company Owned,2.0,M223273,12,5947,1699.2,0.0,7017,6796.8,0,0,4,0,Default package,0,100,45,5,2024,GST,180,5040,907.17,2025-05-09,FRONTOFFICE BANASHANKARI,1
45,Company Owned,1.0,M227771,12,3399,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,1132,100,45,5,2024,GST,213,2881,518.49,2025-05-05,FRONTOFFICE BANASHANKARI,1
26,Profit share,2.0,M155980,12,6624,1656.0,1200.0,6707,6624.0,0,0,3,1,Default package,83,50,26,5,2024,GST,213,5614,1010.44,2025-05-05,FRONTOFFICE VBL,1
37,Company Owned,1.0,M227390,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,100,37,5,2024,GST,213,3840,691.17,2025-05-05,FRONTOFFICE MYSORE,1
131,Active User Branch,1.0,M227799,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,30,131,5,2024,GST,213,3840,691.17,2025-05-05,FRONTOFFICE ELC,1
126,Active User Branch,2.0,M226411,12,6797,1699.2,0.0,7057,6796.8,0,0,4,0,Default package,260,35,126,5,2024,GST,221,5760,1036.83,2025-05-04,FRONT OFFICE HSR,1
810,Company Owned,2.0,M2200056,12,4956,1416.0,0.0,15647,5664.0,0,0,3,0,Online Package,0,100,1008,5,2024,GST,229,4200,756.0,2025-05-03,LAVANYA,1
114,Revenue Share,1.0,M227596,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,20,114,5,2024,GST,246,3840,691.17,2025-05-01,FRONTOFFICE SARJAPURATOWN,1
137,Active User Branch,1.0,M227671,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,30,137,5,2024,IGST,246,3840,691.17,2025-05-01,PRIYA SUNDARARAJAN,1
45,Company Owned,1.0,m227768,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,100,45,4,2024,GST,0,3840,691.17,2025-04-30,FRONTOFFICE BANASHANKARI,1
810,Company Owned,2.0,M205146,12,6796,1699.2,0.0,9157,6796.8,0,0,4,0,Online Package,0,100,1008,4,2024,GST,8,5759,1036.68,2025-04-29,PRIYA SURESH,1
137,Active User Branch,2.0,M224819,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,30,137,4,2024,IGST,33,4800,864.0,2025-04-26,PRIYA SUNDARARAJAN,1
26,Profit share,2.0,M180265,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,50,26,4,2024,GST,49,5760,1036.83,2025-04-24,FRONTOFFICE VBL,1
131,Active User Branch,2.0,M222421,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,131,4,2024,GST,82,5760,1036.83,2025-04-20,FRONTOFFICE ELC,1
26,Profit share,1.0,M227837,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,50,26,4,2024,GST,82,3840,691.17,2025-04-20,FRONTOFFICE VBL,1
126,Active User Branch,2.0,M226388,12,6797,1699.2,0.0,7127,6796.8,0,0,4,0,Default package,330,35,126,4,2024,GST,82,5760,1036.83,2025-04-20,FRONT OFFICE HSR,1
114,Revenue Share,1.0,M227592,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,20,114,4,2024,GST,90,3840,691.17,2025-04-19,FRONTOFFICE SARJAPURATOWN,1
131,Active User Branch,1.0,M227787,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,30,131,4,2024,GST,90,3840,691.17,2025-04-19,FRONTOFFICE ELC,1
126,Active User Branch,1.0,M227725,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,4,2024,GST,98,3840,691.17,2025-04-18,FRONT OFFICE HSR,1
45,Company Owned,2.0,M178130,12,4956,1416.0,0.0,5676,5664.0,0,0,3,0,Default package,0,100,45,4,2024,GST,106,4200,756.0,2025-04-17,FRONTOFFICE BANASHANKARI,1
137,Active User Branch,1.0,M227653,12,6796,2297.2,0.0,6796,6796.8,0,0,4,0,Default package,0,30,137,4,2024,IGST,115,5759,1036.68,2025-04-16,PRIYA SUNDARARAJAN,1
137,Active User Branch,2.0,M1197793,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,30,137,4,2024,IGST,123,4800,864.0,2025-04-21,PRIYA SUNDARARAJAN,1
126,Active User Branch,2.0,M142997,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,4,2024,GST,131,4800,864.0,2025-04-14,FRONT OFFICE HSR,1
137,Active User Branch,1.0,M227648,12,6796,2297.2,0.0,6796,6796.8,0,0,4,0,Default package,0,30,137,4,2024,IGST,131,5759,1036.68,2025-04-14,PRIYA SUNDARARAJAN,1
137,Active User Branch,2.0,M226457,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,4,2024,IGST,131,5760,1036.83,2025-04-14,PRIYA SUNDARARAJAN,1
114,Revenue Share,2.0,M190294,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,20,114,4,2024,GST,139,5760,1036.83,2025-04-13,FRONTOFFICE SARJAPURATOWN,1
126,Active User Branch,2.0,M226407,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,4,2024,GST,139,4800,864.0,2025-04-13,FRONT OFFICE HSR,1
810,Company Owned,1.0,M2202765,12,5129,1132.8,0.0,5129,4531.2,598,0,2,0,Online Package,0,100,1008,4,2024,GST,147,3840,691.17,2025-04-12,SYSTEM,1
126,Active User Branch,1.0,M227712,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,4,2024,GST,147,3840,691.17,2025-05-11,FRONT OFFICE HSR,1
810,Company Owned,2.0,M1196838,12,6797,1699.2,0.0,0,6796.8,0,0,4,0,Default package,0,35,126,4,2024,GST,172,5760,1036.83,2025-04-09,SYSTEM,1
810,Company Owned,2.0,M028121,12,5948,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,135,4,2024,GST,180,5041,907.32,2025-04-08,LAVANYA,1
126,Active User Branch,1.0,M227707,12,5664,2014.0,0.0,5664,5664.0,0,0,3,0,Default package,0,35,126,4,2024,GST,188,4800,864.0,2025-04-07,FRONT OFFICE HSR,1
810,Company Owned,2.0,M223377,12,4065,1372.8,1200.0,5491,5491.2,0,0,2,1,Default package,0,100,1008,4,2024,GST,205,3445,620.08,2025-04-05,LAVANYA,1
810,Company Owned,2.0,m222775,24,7930,2265.6,0.0,9062,9062.4,0,0,2,0,Online Package,0,100,1008,4,2024,GST,213,6720,1209.66,2026-04-04,LAVANYA,1
126,Active User Branch,1.0,M227529,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,4,2024,GST,229,3840,691.17,2025-04-02,FRONT OFFICE HSR,1
126,Active User Branch,1.0,M227701,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,4,2024,GST,229,3840,691.17,2025-04-02,FRONT OFFICE HSR,1
126,Active User Branch,1.0,M227530,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,35,126,4,2024,GST,229,3840,691.17,2025-04-02,FRONT OFFICE HSR,1
26,Profit share,2.0,M226081,12,6797,1699.2,0.0,7517,6796.8,0,0,4,0,Default package,720,50,26,4,2024,GST,229,5760,1036.83,2025-04-02,FRONTOFFICE VBL,1
810,Company Owned,1.0,M223370,12,4531,1132.8,0.0,5129,4531.2,598,0,2,0,Online Package,598,100,1008,4,2024,GST,238,3333,599.95,2025-04-01,LAVANYA,1
45,Company Owned,2.0,M224929,12,4956,1416.0,0.0,6702,5664.0,0,0,3,0,Default package,0,100,45,3,2024,GST,0,4200,756.0,2025-03-31,FRONTOFFICE BANASHANKARI,1
137,Active User Branch,2.0,M226901,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,3,2024,IGST,8,5760,1036.83,2025-03-30,PRIYA SUNDARARAJAN,1
131,Active User Branch,1.0,M227556,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,30,131,3,2024,GST,8,3840,691.17,2025-04-30,FRONTOFFICE ELC,1
26,Profit share,2.0,M105734,12,4358,1089.6,1200.0,4358,4358.4,0,0,1,1,Default package,0,50,26,3,2024,GST,16,3693,664.78,2025-03-29,FRONTOFFICE VBL,1
810,Company Owned,1.0,M2202752,12,6262,1416.0,0.0,6262,5664.0,598,0,3,0,Online Package,0,100,1008,3,2024,GST,25,4800,864.0,2025-03-28,SYSTEM,1
126,Active User Branch,2.0,m214447,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,35,126,3,2024,GST,25,5760,1036.83,2025-03-30,FRONT OFFICE HSR,1
810,Company Owned,1.0,M223368,12,3800,1132.8,0.0,5129,4531.2,598,0,2,0,Online Package,1329,100,1008,3,2024,GST,25,2714,488.44,2025-03-28,LAVANYA,1
25,Profit share,2.0,M221399,12,6500,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,50,25,3,2024,GST,33,5508,991.53,2025-03-27,JB MALLESHWARAM,1
131,Active User Branch,2.0,M225126,12,5664,1416.0,0.0,5711,5664.0,0,0,3,0,Default package,47,30,131,3,2024,GST,33,4800,864.0,2025-03-27,FRONTOFFICE ELC,1
26,Profit share,2.0,M203895,12,5664,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,50,26,3,2024,GST,49,4800,864.0,2025-03-25,FRONTOFFICE VBL,1
137,Active User Branch,1.0,M227491,12,4531,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,0,30,137,3,2024,IGST,57,3840,691.17,2025-03-24,PRIYA SUNDARARAJAN,1
45,Company Owned,2.0,M145342,12,5947,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,100,45,3,2024,GST,57,5040,907.17,2025-04-18,FRONTOFFICE BANASHANKARI,1
45,Company Owned,2.0,M196829,12,4248,1416.0,0.0,5664,5664.0,0,0,3,0,Default package,0,100,45,3,2024,GST,66,3600,648.0,2025-04-13,FRONTOFFICE BANASHANKARI,1
810,Company Owned,1.0,M2202747,12,5129,1132.8,0.0,5129,4531.2,598,0,2,0,Online Package,0,100,1008,3,2024,GST,98,3840,691.17,2025-03-19,SYSTEM,1
26,Profit share,2.0,m218503,12,5491,1372.8,1200.0,6057,5491.2,0,0,2,1,Default package,566,50,26,3,2024,GST,98,4653,837.61,2025-03-19,FRONTOFFICE VBL,1
810,Company Owned,1.0,M2202748,12,5129,1132.8,0.0,5129,4531.2,598,0,3,0,Online Package,0,100,1008,3,2024,GST,98,3840,691.17,2025-03-19,SYSTEM,1
810,Company Owned,2.0,M122989,12,5098,1699.2,0.0,6797,6796.8,0,0,4,0,Online Package,0,100,1008,3,2024,GST,106,4320,777.66,2025-03-18,LAVANYA,1
810,Company Owned,2.0,M122989,12,5098,1699.2,0.0,6797,6796.8,0,0,4,0,Online Package,0,100,1008,3,2024,GST,106,4320,777.66,2025-03-18,LAVANYA,1
45,Company Owned,1.0,M227265,12,3800,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,731,100,45,3,2024,GST,123,3220,579.66,2025-03-16,SHASHIREKHA SRIDHAR,1
137,Active User Branch,2.0,M226441,12,6797,1699.2,0.0,6797,6796.8,0,0,4,0,Default package,0,30,137,3,2024,IGST,123,5760,1036.83,2025-04-01,PRIYA SUNDARARAJAN,1
137,Active User Branch,1.0,M227478,12,6796,2297.2,0.0,6796,6796.8,0,0,4,0,Default package,0,30,137,3,2024,IGST,123,5759,1036.68,2025-03-16,PRIYA SUNDARARAJAN,1
25,Profit share,1.0,M227622,12,3400,1730.8,0.0,4531,4531.2,0,0,2,0,Default package,1131,50,25,3,2024,GST,172,2881,518.64,2025-03-10,SANTHOSH MLM,1
45,Company Owned,2.0,M218054,12,14000,0.0,0.0,31152,31152.0,0,0,20,0,Default package,0,100,45,3,2024,GST,172,11864,2135.59,2025-03-10,FRONTOFFICE BANASHANKARI,1
810,Company Owned,2.0,M205474,12,5664,1416.0,0.0,0,5664.0,0,0,3,0,Online Package,0,100,1008,3,2024,GST,197,4800,864.0,2025-03-10,SYSTEM,1
25,Profit share,1.0,M226660,12,5400,2297.2,0.0,6796,6796.8,0,0,4,0,Default package,1396,50,25,3,2024,GST,205,4576,823.73,2025-03-06,SANTHOSH MLM,1
